graph_nr,metric_name,_metric_value,save_name,node
0.0,density,0.15428571428571428,sequential_gpt-4.1_n5_culture_japan,
0.0,avg_clustering_coef,0.5842660215601393,sequential_gpt-4.1_n5_culture_japan,
0.0,prop_nodes_lcc,0.54,sequential_gpt-4.1_n5_culture_japan,
0.0,radius,0.6068261510845583,sequential_gpt-4.1_n5_culture_japan,
0.0,diameter,1.2136523021691166,sequential_gpt-4.1_n5_culture_japan,
0.0,avg_shortest_path,0.5964530544848222,sequential_gpt-4.1_n5_culture_japan,
0.0,modularity,0.5185185185185184,sequential_gpt-4.1_n5_culture_japan,
1.0,density,0.18693877551020407,sequential_gpt-4.1_n5_culture_japan,
1.0,avg_clustering_coef,0.5780780396074513,sequential_gpt-4.1_n5_culture_japan,
1.0,prop_nodes_lcc,1.0,sequential_gpt-4.1_n5_culture_japan,
1.0,radius,0.7668666559059943,sequential_gpt-4.1_n5_culture_japan,
1.0,diameter,1.5337333118119887,sequential_gpt-4.1_n5_culture_japan,
1.0,avg_shortest_path,0.7103167610078925,sequential_gpt-4.1_n5_culture_japan,
1.0,modularity,0.4676588928510135,sequential_gpt-4.1_n5_culture_japan,
0.0,degree_centrality,0.24489795918367346,sequential_gpt-4.1_n5_culture_japan,28
0.0,degree_centrality,0.24489795918367346,sequential_gpt-4.1_n5_culture_japan,5
0.0,degree_centrality,0.36734693877551017,sequential_gpt-4.1_n5_culture_japan,13
0.0,degree_centrality,0.16326530612244897,sequential_gpt-4.1_n5_culture_japan,22
0.0,degree_centrality,0.16326530612244897,sequential_gpt-4.1_n5_culture_japan,32
0.0,degree_centrality,0.24489795918367346,sequential_gpt-4.1_n5_culture_japan,15
0.0,degree_centrality,0.3061224489795918,sequential_gpt-4.1_n5_culture_japan,7
0.0,degree_centrality,0.2040816326530612,sequential_gpt-4.1_n5_culture_japan,37
0.0,degree_centrality,0.08163265306122448,sequential_gpt-4.1_n5_culture_japan,10
0.0,degree_centrality,0.16326530612244897,sequential_gpt-4.1_n5_culture_japan,29
0.0,degree_centrality,0.2040816326530612,sequential_gpt-4.1_n5_culture_japan,44
0.0,degree_centrality,0.12244897959183673,sequential_gpt-4.1_n5_culture_japan,4
0.0,degree_centrality,0.18367346938775508,sequential_gpt-4.1_n5_culture_japan,8
0.0,degree_centrality,0.1020408163265306,sequential_gpt-4.1_n5_culture_japan,11
0.0,degree_centrality,0.18367346938775508,sequential_gpt-4.1_n5_culture_japan,46
0.0,degree_centrality,0.16326530612244897,sequential_gpt-4.1_n5_culture_japan,34
0.0,degree_centrality,0.26530612244897955,sequential_gpt-4.1_n5_culture_japan,41
0.0,degree_centrality,0.1020408163265306,sequential_gpt-4.1_n5_culture_japan,16
0.0,degree_centrality,0.36734693877551017,sequential_gpt-4.1_n5_culture_japan,14
0.0,degree_centrality,0.08163265306122448,sequential_gpt-4.1_n5_culture_japan,9
0.0,degree_centrality,0.061224489795918366,sequential_gpt-4.1_n5_culture_japan,2
0.0,degree_centrality,0.22448979591836732,sequential_gpt-4.1_n5_culture_japan,19
0.0,degree_centrality,0.2040816326530612,sequential_gpt-4.1_n5_culture_japan,1
0.0,degree_centrality,0.26530612244897955,sequential_gpt-4.1_n5_culture_japan,33
0.0,degree_centrality,0.16326530612244897,sequential_gpt-4.1_n5_culture_japan,43
0.0,degree_centrality,0.1020408163265306,sequential_gpt-4.1_n5_culture_japan,12
0.0,degree_centrality,0.24489795918367346,sequential_gpt-4.1_n5_culture_japan,48
0.0,degree_centrality,0.3469387755102041,sequential_gpt-4.1_n5_culture_japan,35
0.0,degree_centrality,0.22448979591836732,sequential_gpt-4.1_n5_culture_japan,36
0.0,degree_centrality,0.12244897959183673,sequential_gpt-4.1_n5_culture_japan,6
0.0,degree_centrality,0.02040816326530612,sequential_gpt-4.1_n5_culture_japan,27
0.0,degree_centrality,0.02040816326530612,sequential_gpt-4.1_n5_culture_japan,20
0.0,degree_centrality,0.12244897959183673,sequential_gpt-4.1_n5_culture_japan,38
0.0,degree_centrality,0.12244897959183673,sequential_gpt-4.1_n5_culture_japan,31
0.0,degree_centrality,0.26530612244897955,sequential_gpt-4.1_n5_culture_japan,42
0.0,degree_centrality,0.12244897959183673,sequential_gpt-4.1_n5_culture_japan,26
