graph_nr,metric_name,_metric_value,save_name,node
0.0,density,0.15755102040816327,sequential_gpt-4.1_n5_culture_us_lang_english,
0.0,avg_clustering_coef,0.5960566688213746,sequential_gpt-4.1_n5_culture_us_lang_english,
0.0,prop_nodes_lcc,0.52,sequential_gpt-4.1_n5_culture_us_lang_english,
0.0,radius,0.6138553528602697,sequential_gpt-4.1_n5_culture_us_lang_english,
0.0,diameter,0.9207830292904046,sequential_gpt-4.1_n5_culture_us_lang_english,
0.0,avg_shortest_path,0.5562473889764598,sequential_gpt-4.1_n5_culture_us_lang_english,
0.0,modularity,0.5004026953743724,sequential_gpt-4.1_n5_culture_us_lang_english,
1.0,density,0.1763265306122449,sequential_gpt-4.1_n5_culture_us_lang_english,
1.0,avg_clustering_coef,0.6088853808879384,sequential_gpt-4.1_n5_culture_us_lang_english,
1.0,prop_nodes_lcc,0.52,sequential_gpt-4.1_n5_culture_us_lang_english,
1.0,radius,0.6138553528602697,sequential_gpt-4.1_n5_culture_us_lang_english,
1.0,diameter,0.9207830292904046,sequential_gpt-4.1_n5_culture_us_lang_english,
1.0,avg_shortest_path,0.49391746083987853,sequential_gpt-4.1_n5_culture_us_lang_english,
1.0,modularity,0.47530864197530875,sequential_gpt-4.1_n5_culture_us_lang_english,
0.0,degree_centrality,0.22448979591836732,sequential_gpt-4.1_n5_culture_us_lang_english,28
0.0,degree_centrality,0.26530612244897955,sequential_gpt-4.1_n5_culture_us_lang_english,5
0.0,degree_centrality,0.3061224489795918,sequential_gpt-4.1_n5_culture_us_lang_english,7
0.0,degree_centrality,0.2040816326530612,sequential_gpt-4.1_n5_culture_us_lang_english,29
0.0,degree_centrality,0.18367346938775508,sequential_gpt-4.1_n5_culture_us_lang_english,32
0.0,degree_centrality,0.18367346938775508,sequential_gpt-4.1_n5_culture_us_lang_english,8
0.0,degree_centrality,0.26530612244897955,sequential_gpt-4.1_n5_culture_us_lang_english,15
0.0,degree_centrality,0.16326530612244897,sequential_gpt-4.1_n5_culture_us_lang_english,34
